    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  759,              ,                ,               ,      6314,         758,       5004
  760,              ,                ,               ,      6347,         759,       5004
  761,              ,                ,               ,      6361,         760,       5004
  762,              ,                ,               ,      6347,         761,       5004
  763,              ,                ,               ,      6350,         762,       6005
  764,              ,                ,               ,      6371,         763,       6005
  765,              ,                ,               ,      6364,         764,       6005
  766,              ,                ,               ,      6378,         765,       6005
  767,              ,                ,               ,      6388,         766,       6005
  768,              ,                ,               ,      6406,         767,       6005
  769,              ,                ,               ,      6416,         768,       5004
  770,              ,                ,               ,      6416,         769,       6005
  771,              ,                ,               ,      6445,         770,       6006
  772,              ,                ,               ,      6442,         771,       6005
  773,              ,                ,               ,      6452,         772,       6005
  774,              ,                ,               ,      6479,         773,       6005
  775,              ,                ,               ,      6475,         774,       6005
  776,              ,                ,               ,      6488,         775,       6005
  777,              ,                ,               ,      6503,         776,       6005
  778,              ,                ,               ,      6496,         777,       6005
  779,              ,                ,               ,      6512,         778,       6006
  780,              ,                ,               ,      6541,         779,       6005
  781,              ,                ,               ,      6545,         780,       6005
  782,              ,                ,               ,      6569,         781,       6005
  783,              ,                ,               ,      6593,         782,       7005
  784,              ,                ,               ,      6545,         783,       6005
  785,              ,                ,               ,      6554,         784,       6005
  786,              ,                ,               ,      6589,         785,       8007
  787,              ,                ,               ,      6615,         786,       7006
  788,              ,                ,               ,      6610,         787,       6005
  789,              ,                ,               ,      6618,         788,       6005
  790,              ,                ,               ,      6627,         789,       6005
  791,              ,                ,               ,      6640,         790,       6005
  792,              ,                ,               ,      6634,         791,       6005
  793,              ,                ,               ,      6649,         792,       6005
  794,              ,                ,               ,      6667,         793,       6005
  795,              ,                ,               ,      6687,         794,       7006
  796,              ,                ,               ,      6684,         795,       6005
  797,              ,                ,               ,      6695,         796,       6005
  798,              ,                ,               ,      6695,         797,       6005
  799,              ,                ,               ,      6717,         798,       6005
  800,              ,                ,               ,      6726,         799,       6006
  801,              ,                ,               ,      6736,         800,       6005
  802,              ,                ,               ,      6727,         801,       6005
  803,              ,                ,               ,      6756,         802,       7006
  804,              ,                ,               ,      6761,         803,       6005
  805,              ,                ,               ,      6761,         804,       7006
  806,              ,                ,               ,      6803,         805,       6005
  807,              ,                ,               ,      6808,         806,       6005
  808,              ,                ,               ,      6803,         807,       6005
  809,              ,                ,               ,      6821,         808,       6006
  810,              ,                ,               ,      6827,         809,       6005
  811,              ,                ,               ,      6844,         810,       6005
  812,              ,                ,               ,      6832,         811,       6005
  813,              ,                ,               ,      6837,         812,       6005
  814,              ,                ,               ,      6870,         813,       7006
  815,              ,                ,               ,      6878,         814,       6005
  816,              ,                ,               ,      6867,         815,       7007
  817,              ,                ,               ,      6880,         816,       6004
  818,              ,                ,               ,      6908,         817,       6005
  819,              ,                ,               ,      6924,         818,       6005
  820,              ,                ,               ,      6911,         819,       6005
  821,              ,                ,               ,      6921,         820,       6005
  822,              ,                ,               ,      6934,         821,       7006
  823,              ,                ,               ,      6931,         822,       6005
  824,              ,                ,               ,      6977,         823,       6005
  825,              ,                ,               ,      6982,         824,       7006
  826,              ,                ,               ,      6988,         825,       6004
  827,              ,                ,               ,      6993,         826,       7006
  828,              ,                ,               ,      6980,         827,       6005
  829,              ,                ,               ,      6994,         828,       6005
  830,              ,                ,               ,      6999,         829,       7006
  831,              ,                ,               ,      6999,         830,       6005
  832,              ,                ,               ,      7039,         831,       6005
  833,              ,                ,               ,      7051,         832,       7006
  834,              ,                ,               ,      7075,         833,       7006
  835,              ,                ,               ,      7075,         834,       7006
  836,              ,                ,               ,      7075,         835,       6005
  837,              ,                ,               ,      7089,         836,       7006
  838,              ,                ,               ,      7105,         837,       7006
  839,              ,                ,               ,      7101,         838,       7006
  840,              ,                ,               ,      7137,         839,       6005
  841,              ,                ,               ,      7152,         840,       6004
  842,              ,                ,               ,      7145,         841,       6005
  843,              ,                ,               ,      7154,         842,       7006
  844,              ,                ,               ,      7178,         843,       7006
  845,              ,                ,               ,      7184,         844,       7006
  846,              ,                ,               ,      7191,         845,       7006
  847,              ,                ,               ,      7202,         846,       7006
  848,              ,                ,               ,      7215,         847,       6005
  849,              ,                ,               ,      7224,         848,       6005
  850,              ,                ,               ,      7206,         849,       6005
  851,              ,                ,               ,      7223,         850,       7006
  852,              ,                ,               ,      7240,         851,       7006
  853,              ,                ,               ,      7239,         852,       7006
  854,              ,                ,               ,      7233,         853,       7006
  855,              ,                ,               ,      7285,         854,       7006
  856,              ,                ,               ,      7273,         855,       7006
  857,              ,                ,               ,      7279,         856,       7006
  858,              ,                ,               ,      7285,         857,       7006
  859,              ,                ,               ,      7305,         858,       7006
  860,              ,                ,               ,      7329,         859,       7006
  861,              ,                ,               ,      7347,         860,       7006
  862,              ,                ,               ,      7351,         861,       7006
  863,              ,                ,               ,      7344,         862,       7006
  864,              ,                ,               ,      7360,         863,       7006
  865,              ,                ,               ,      7362,         864,       7006
  866,              ,                ,               ,      7373,         865,       7006
  867,              ,                ,               ,      7390,         866,       7006
  868,              ,                ,               ,      7408,         867,       7006
  869,              ,                ,               ,      7413,         868,       7006
  870,              ,                ,               ,      7421,         869,       7006
  871,              ,                ,               ,      7425,         870,       7006
  872,              ,                ,               ,      7434,         871,       6005
  873,              ,                ,               ,      7443,         872,       6005
  874,              ,                ,               ,      7446,         873,       8007
  875,              ,                ,               ,      7468,         874,       7006
  876,              ,                ,               ,      7477,         875,       7006
  877,              ,                ,               ,      7485,         876,       7005
  878,              ,                ,               ,      7502,         877,       7006
  879,              ,                ,               ,      7475,         878,       7005
  880,              ,                ,               ,      7498,         879,       7007
  881,              ,                ,               ,      7504,         880,       6005
  882,              ,                ,               ,      7511,         881,       7006
  883,              ,                ,               ,      7542,         882,       7006
  884,              ,                ,               ,      7574,         883,       8006
  885,              ,                ,               ,      7589,         884,       7006
  886,              ,                ,               ,      7566,         885,       7006
  887,              ,                ,               ,      7601,         886,       7006
  888,              ,                ,               ,      7595,         887,       7005
  889,              ,                ,               ,      7602,         888,       7006
  890,              ,                ,               ,      7603,         889,       6005
  891,              ,                ,               ,      7597,         890,       7006
  892,              ,                ,               ,      7636,         891,       7006
  893,              ,                ,               ,      7640,         892,       7006
  894,              ,                ,               ,      7648,         893,       7006
  895,              ,                ,               ,      7661,         894,       6005
  896,              ,                ,               ,      7675,         895,       7006
  897,              ,                ,               ,      7683,         896,       7006
  898,              ,                ,               ,      7707,         897,       7006
  899,              ,                ,               ,      7718,         898,       7006
  900,              ,                ,               ,      7734,         899,       8007
  901,              ,                ,               ,      7737,         900,       7006
  902,              ,                ,               ,      7729,         901,       7006
  903,              ,                ,               ,      7725,         902,       7006
  904,              ,                ,               ,      7751,         903,       7006
  905,              ,                ,               ,      7763,         904,       8007
  906,              ,                ,               ,      7759,         905,       7006
  907,              ,                ,               ,      7785,         906,       7006
  908,              ,                ,               ,      7809,         907,       8007
  909,              ,                ,               ,      7825,         908,       7006
  910,              ,                ,               ,      7818,         909,       8007
  911,              ,                ,               ,      7821,         910,       7006
  912,              ,                ,               ,      7831,         911,       8007
  913,              ,                ,               ,      7848,         912,       7006
  914,              ,                ,               ,      7850,         913,       7006
  915,              ,                ,               ,      7859,         914,       7006
  916,              ,                ,               ,      7861,         915,       7006
  917,              ,                ,               ,      7871,         916,       8007
  918,              ,                ,               ,      7877,         917,       7006
  919,              ,                ,               ,      7914,         918,       7005
  920,              ,                ,               ,      7929,         919,       7007
  921,              ,                ,               ,      7936,         920,       7006
  922,              ,                ,               ,      7937,         921,       7006
  923,              ,                ,               ,      7966,         922,       7005
  924,              ,                ,               ,      7962,         923,       7006
  925,              ,                ,               ,      7975,         924,       7006
  926,              ,                ,               ,      7965,         925,       8007
  927,              ,                ,               ,      7993,         926,       7006
  928,              ,                ,               ,      7979,         927,       7006
  929,              ,                ,               ,      7990,         928,       7006
  930,              ,                ,               ,      8004,         929,       7006
  931,              ,                ,               ,      8010,         930,       8007
  932,              ,                ,               ,      8003,         931,       7006
  933,              ,                ,               ,      8022,         932,       7006
  934,              ,                ,               ,      8036,         933,       7006
  935,              ,                ,               ,      8052,         934,       7006
  936,              ,                ,               ,      8081,         935,       8007
  937,              ,                ,               ,      8096,         936,       7006
  938,              ,                ,               ,      8106,         937,       7007
  939,              ,                ,               ,      8134,         938,       7005
  940,              ,                ,               ,      8103,         939,       8007
  941,              ,                ,               ,      8127,         940,       8007
  942,              ,                ,               ,      8115,         941,       8006
  943,              ,                ,               ,      8145,         942,       8008
  944,              ,                ,               ,      8140,         943,       7006
  945,              ,                ,               ,      8153,         944,       9007
  946,              ,                ,               ,      8148,         945,       7006
  947,              ,                ,               ,      8166,         946,       7006
  948,              ,                ,               ,      8181,         947,       7006
  949,              ,                ,               ,      8200,         948,       8007
  950,              ,                ,               ,      8211,         949,       7006
  951,              ,                ,               ,      8205,         950,       7005
  952,              ,                ,               ,      8206,         951,       8007
  953,              ,                ,               ,      8217,         952,       8006
  954,              ,                ,               ,      8249,         953,       9007
  955,              ,                ,               ,      8246,         954,       8008
  956,              ,                ,               ,      8264,         955,       8007
  957,              ,                ,               ,      8272,         956,       8006
  958,              ,                ,               ,      8278,         957,       8008
  959,              ,                ,               ,      8281,         958,       7005
  960,              ,                ,               ,      8325,         959,       7006
  961,              ,                ,               ,      8332,         960,       7006
  962,              ,                ,               ,      8345,         961,       7006
  963,              ,                ,               ,      8347,         962,       7005
  964,              ,                ,               ,      8334,         963,       8007
  965,              ,                ,               ,      8346,         964,       8007
  966,              ,                ,               ,      8383,         965,       8007
  967,              ,                ,               ,      8392,         966,       8007
  968,              ,                ,               ,      8390,         967,       8007
  969,              ,                ,               ,      8394,         968,       7006
  970,              ,                ,               ,      8410,         969,       7007
  971,              ,                ,               ,      8421,         970,       7006
  972,              ,                ,               ,      8430,         971,       7006
  973,              ,                ,               ,      8431,         972,       8007
  974,              ,                ,               ,      8449,         973,       9008
  975,              ,                ,               ,      8457,         974,       8007
  976,              ,                ,               ,      8476,         975,       8006
  977,              ,                ,               ,      8487,         976,       8007
  978,              ,                ,               ,      8473,         977,       8006
  979,              ,                ,               ,      8496,         978,       9008
  980,              ,                ,               ,      8487,         979,       8007
  981,              ,                ,               ,      8497,         980,       8006
  982,              ,                ,               ,      8533,         981,       8007
  983,              ,                ,               ,      8544,         982,       8007
  984,              ,                ,               ,      8563,         983,       8007
  985,              ,                ,               ,      8582,         984,       8007
  986,              ,                ,               ,      8555,         985,       7005
  987,              ,                ,               ,      8592,         986,       8006
  988,              ,                ,               ,      8590,         987,       8007
  989,              ,                ,               ,      8617,         988,       8007
  990,              ,                ,               ,      8620,         989,       7006
  991,              ,                ,               ,      8622,         990,       8007
  992,              ,                ,               ,      8613,         991,       8007
  993,              ,                ,               ,      8625,         992,       8007
  994,              ,                ,               ,      8645,         993,       8007
  995,              ,                ,               ,      8639,         994,       8007
  996,              ,                ,               ,      8651,         995,       8007
  997,              ,                ,               ,      8649,         996,       8007
  998,              ,                ,               ,      8674,         997,       8007
  999,              ,                ,               ,      8672,         998,       8007
 1000,              ,                ,               ,      8723,         999,       8007
 1001,              ,                ,               ,      8723,        1000,       8007
 1002,              ,                ,               ,      8745,        1001,       8007
 1003,              ,                ,               ,      8742,        1002,       8007
 1004,              ,                ,               ,      8751,        1003,       8007
 1005,              ,                ,               ,      8748,        1004,       8007
 1006,              ,                ,               ,      8773,        1005,       9008
 1007,              ,                ,               ,      8767,        1006,       8007
 1008,              ,                ,               ,      8813,        1007,       8007
 1009,              ,                ,               ,      8825,        1008,       8007
 1010,              ,                ,               ,      8824,        1009,       8007
 1011,              ,                ,               ,      8852,        1010,       8007
 1012,              ,                ,               ,      8829,        1011,       8007
 1013,              ,                ,               ,      8851,        1012,       8007
 1014,              ,                ,               ,      8823,        1013,       8007
 1015,              ,                ,               ,      8857,        1014,       8007
 1016,              ,                ,               ,      8870,        1015,       8007
 1017,              ,                ,               ,      8886,        1016,       8007
 1018,              ,                ,               ,      8890,        1017,       9008
 1019,              ,                ,               ,      8903,        1018,       8007
 1020,              ,                ,               ,      8906,        1019,       9007
 1021,              ,                ,               ,      8923,        1020,       8007
 1022,              ,                ,               ,      8929,        1021,       9008
 1023,              ,                ,               ,      8938,        1022,       8006
 1024,              ,                ,               ,      8944,        1023,       8007
 1025,              ,                ,               ,      8953,        1024,       8007
 1026,              ,                ,               ,      8966,        1025,       9008
 1027,              ,                ,               ,      8985,        1026,       8007
 1028,              ,                ,               ,      8997,        1027,       9007
 1029,              ,                ,               ,      8996,        1028,       8007
 1030,              ,                ,               ,      9025,        1029,       8007
 1031,              ,                ,               ,      9028,        1030,       8007
 1032,              ,                ,               ,      9026,        1031,       8007
 1033,              ,                ,               ,      9028,        1032,       9008
 1034,              ,                ,               ,      9030,        1033,       9008
 1035,              ,                ,               ,      9051,        1034,       8007
 1036,              ,                ,               ,      9074,        1035,       8007
 1037,              ,                ,               ,      9090,        1036,       8006
 1038,              ,                ,               ,      9087,        1037,       8007
 1039,              ,                ,               ,      9110,        1038,       9008
 1040,              ,                ,               ,      9111,        1039,       8007
 1041,              ,                ,               ,      9116,        1040,       8007
 1042,              ,                ,               ,      9153,        1041,       8007
 1043,              ,                ,               ,      9141,        1042,       9008
 1044,              ,                ,               ,      9160,        1043,       8006
 1045,              ,                ,               ,      9175,        1044,       8007
 1046,              ,                ,               ,      9185,        1045,       9007
 1047,              ,                ,               ,      9196,        1046,       9008
 1048,              ,                ,               ,      9187,        1047,       8007
 1049,              ,                ,               ,      9194,        1048,       8007
 1050,              ,                ,               ,      9210,        1049,       8007
 1051,              ,                ,               ,      9234,        1050,       9008
 1052,              ,                ,               ,      9256,        1051,       9008
 1053,              ,                ,               ,      9265,        1052,      10008
 1054,              ,                ,               ,      9242,        1053,       8007
 1055,              ,                ,               ,      9257,        1054,       8007
 1056,              ,                ,               ,      9292,        1055,       9008
 1057,              ,                ,               ,      9301,        1056,      10009
 1058,              ,                ,               ,      9311,        1057,       9007
 1059,              ,                ,               ,      9319,        1058,       8007
 1060,              ,                ,               ,      9321,        1059,       8007
 1061,              ,                ,               ,      9331,        1060,       8007
 1062,              ,                ,               ,      9349,        1061,       8007
 1063,              ,                ,               ,      9356,        1062,       8007
 1064,              ,                ,               ,      9385,        1063,       8006
 1065,              ,                ,               ,      9395,        1064,       9008
 1066,              ,                ,               ,      9391,        1065,       9008
 1067,              ,                ,               ,      9401,        1066,       8007
 1068,              ,                ,               ,      9435,        1067,       8007
 1069,              ,                ,               ,      9444,        1068,       8007
 1070,              ,                ,               ,      9439,        1069,       9008
 1071,              ,                ,               ,      9449,        1070,       9008
 1072,              ,                ,               ,      9458,        1071,       9007
 1073,              ,                ,               ,      9469,        1072,       8007
 1074,              ,                ,               ,      9469,        1073,      10009
 1075,              ,                ,               ,      9480,        1074,       8007
 1076,              ,                ,               ,      9487,        1075,       8007
 1077,              ,                ,               ,      9508,        1076,       8007
 1078,              ,                ,               ,      9532,        1077,       8006
 1079,              ,                ,               ,      9532,        1078,       8008
 1080,              ,                ,               ,      9536,        1079,       9008
 1081,              ,                ,               ,      9537,        1080,       9007
 1082,              ,                ,               ,      9555,        1081,       9008
 1083,              ,                ,               ,      9555,        1082,       9008
 1084,              ,                ,               ,      9576,        1083,       9008
 1085,              ,                ,               ,      9578,        1084,       9007
 1086,              ,                ,               ,      9590,        1085,       8007
 1087,              ,                ,               ,      9608,        1086,       9008
 1088,              ,                ,               ,      9604,        1087,       9008
 1089,              ,                ,               ,      9615,        1088,       9008
 1090,              ,                ,               ,      9636,        1089,       9008
 1091,              ,                ,               ,      9644,        1090,       9008
 1092,              ,                ,               ,      9660,        1091,       9007
 1093,              ,                ,               ,      9670,        1092,       9008
 1094,              ,                ,               ,      9679,        1093,       9008
 1095,              ,                ,               ,      9695,        1094,       9007
 1096,              ,                ,               ,      9711,        1095,       8007
 1097,              ,                ,               ,      9714,        1096,       8007
 1098,              ,                ,               ,      9715,        1097,       9008
 1099,              ,                ,               ,      9714,        1098,       9007
 1100,              ,                ,               ,      9739,        1099,       9008
 1101,              ,                ,               ,      9745,        1100,       9008
 1102,              ,                ,               ,      9780,        1101,       9008
 1103,              ,                ,               ,      9772,        1102,       9008
 1104,              ,                ,               ,      9805,        1103,       9007
 1105,              ,                ,               ,      9814,        1104,       9008
 1106,              ,                ,               ,      9827,        1105,       9008
 1107,              ,                ,               ,      9831,        1106,       9008
 1108,              ,                ,               ,      9841,        1107,       9008
 1109,              ,                ,               ,      9850,        1108,       9008
 1110,              ,                ,               ,      9847,        1109,       8006
 1111,              ,                ,               ,      9848,        1110,       9008
 1112,              ,                ,               ,      9875,        1111,       9008
 1113,              ,                ,               ,      9882,        1112,       9008
 1114,              ,                ,               ,      9871,        1113,       9008
 1115,              ,                ,               ,      9887,        1114,       9008
 1116,              ,                ,               ,      9893,        1115,       9008
 1117,              ,                ,               ,      9923,        1116,       9007
 1118,              ,                ,               ,      9940,        1117,       9008
 1119,              ,                ,               ,      9931,        1118,       9008
 1120,              ,                ,               ,      9966,        1119,       9008
 1121,              ,                ,               ,      9976,        1120,       9008
 1122,              ,                ,               ,      9973,        1121,       9008
 1123,              ,                ,               ,      9997,        1122,       9008
 1124,              ,                ,               ,     10000,        1123,       9007
 1125,              ,                ,               ,     10009,        1124,      10009
 1126,              ,                ,               ,     10015,        1125,       9008
 1127,              ,                ,               ,     10036,        1126,       9008
 1128,              ,                ,               ,     10027,        1127,       9008
 1129,              ,                ,               ,     10034,        1128,       9007
 1130,              ,                ,               ,     10064,        1129,       9008
 1131,              ,                ,               ,     10069,        1130,       9008
 1132,              ,                ,               ,     10069,        1131,      12010
 1133,              ,                ,               ,     10062,        1132,      11009
 1134,              ,                ,               ,     10113,        1133,       9008
 1135,              ,                ,               ,     10097,        1134,       9008
 1136,              ,                ,               ,     10138,        1135,       9008
 1137,              ,                ,               ,     10150,        1136,       9008
 1138,              ,                ,               ,     10142,        1137,      10009
 1139,              ,                ,               ,     10164,        1138,      10009
 1140,              ,                ,               ,     10171,        1139,       9007
 1141,              ,                ,               ,     10192,        1140,       9008
 1142,              ,                ,               ,     10192,        1141,       9007
 1143,              ,                ,               ,     10183,        1142,       9008
 1144,              ,                ,               ,     10218,        1143,      10008
 1145,              ,                ,               ,     10220,        1144,      10009
 1146,              ,                ,               ,     10224,        1145,       9007
 1147,              ,                ,               ,     10238,        1146,       9007
 1148,              ,                ,               ,     10250,        1147,      10008
 1149,              ,                ,               ,     10257,        1148,      10009
 1150,              ,                ,               ,     10278,        1149,       9008
 1151,              ,                ,               ,     10264,        1150,       9007
 1152,              ,                ,               ,     10273,        1151,      10009
 1153,              ,                ,               ,     10283,        1152,      10009
 1154,              ,                ,               ,     10301,        1153,      10008
 1155,              ,                ,               ,     10303,        1154,      12010
 1156,              ,                ,               ,     10338,        1155,       9008
 1157,              ,                ,               ,     10342,        1156,      10009
 1158,              ,                ,               ,     10349,        1157,      10008
 1159,              ,                ,               ,     10325,        1158,      10009
 1160,              ,                ,               ,     10373,        1159,       9007
 1161,              ,                ,               ,     10371,        1160,       9007
 1162,              ,                ,               ,     10391,        1161,       9009
 1163,              ,                ,               ,     10418,        1162,       9008
 1164,              ,                ,               ,     10418,        1163,      10008
 1165,              ,                ,               ,     10434,        1164,      10009
 1166,              ,                ,               ,     10427,        1165,      10009
 1167,              ,                ,               ,     10445,        1166,      10008
 1168,              ,                ,               ,     10475,        1167,       9008
 1169,              ,                ,               ,     10487,        1168,       9007
 1170,              ,                ,               ,     10491,        1169,      10009
 1171,              ,                ,               ,     10498,        1170,      12010
 1172,              ,                ,               ,     10515,        1171,      13011
 1173,              ,                ,               ,     10522,        1172,      11009
 1174,              ,                ,               ,     10524,        1173,      10009
 1175,              ,                ,               ,     10556,        1174,       9007
 1176,              ,                ,               ,     10548,        1175,      10009
 1177,              ,                ,               ,     10558,        1176,      10008
 1178,              ,                ,               ,     10544,        1177,      10009
 1179,              ,                ,               ,     10550,        1178,      10009
 1180,              ,                ,               ,     10601,        1179,      10008
 1181,              ,                ,               ,     10598,        1180,      10009
 1182,              ,                ,               ,     10589,        1181,      10009
 1183,              ,                ,               ,     10588,        1182,      10008
 1184,              ,                ,               ,     10647,        1183,      10009
 1185,              ,                ,               ,     10654,        1184,      10009
 1186,              ,                ,               ,     10638,        1185,      10009
 1187,              ,                ,               ,     10654,        1186,      10009
 1188,              ,                ,               ,     10669,        1187,      10008
 1189,              ,                ,               ,     10675,        1188,      10009
 1190,              ,                ,               ,     10672,        1189,      10009
 1191,              ,                ,               ,     10684,        1190,       9007
 1192,              ,                ,               ,     10725,        1191,      10009
 1193,              ,                ,               ,     10733,        1192,      10009
 1194,              ,                ,               ,     10718,        1193,      10009
 1195,              ,                ,               ,     10732,        1194,      10009
 1196,              ,                ,               ,     10764,        1195,       9007
 1197,              ,                ,               ,     10773,        1196,       9008
 1198,              ,                ,               ,     10764,        1197,      10009
 1199,              ,                ,               ,     10768,        1198,      10009
 1200,              ,                ,               ,     10772,        1199,      10009
 1201,              ,                ,               ,     10782,        1200,       9008
 1202,              ,                ,               ,     10807,        1201,      10008
 1203,              ,                ,               ,     10816,        1202,      10009
 1204,              ,                ,               ,     10841,        1203,      10009
 1205,              ,                ,               ,     10835,        1204,      10009
 1206,              ,                ,               ,     10835,        1205,      10009
 1207,              ,                ,               ,     10872,        1206,       9008
 1208,              ,                ,               ,     10869,        1207,      10008
 1209,              ,                ,               ,     10878,        1208,      10009
 1210,              ,                ,               ,     10879,        1209,      11010
 1211,              ,                ,               ,     10868,        1210,      10009
 1212,              ,                ,               ,     10913,        1211,      10008
 1213,              ,                ,               ,     10921,        1212,      10009
 1214,              ,                ,               ,     10943,        1213,      10008
 1215,              ,                ,               ,     10957,        1214,      10009
 1216,              ,                ,               ,     10966,        1215,      10008
 1217,              ,                ,               ,     10982,        1216,      10009
 1218,              ,                ,               ,     10999,        1217,      10009
 1219,              ,                ,               ,     10998,        1218,      10009
 1220,              ,                ,               ,     11018,        1219,      10009
 1221,              ,                ,               ,     11019,        1220,      10008
 1222,              ,                ,               ,     11036,        1221,      10009
 1223,              ,                ,               ,     11049,        1222,      10009
 1224,              ,                ,               ,     11056,        1223,      11010
 1225,              ,                ,               ,     11066,        1224,      12010
 1226,              ,                ,               ,     11061,        1225,      10008
 1227,              ,                ,               ,     11084,        1226,      10009
 1228,              ,                ,               ,     11096,        1227,      11010
 1229,              ,                ,               ,     11109,        1228,      10008
 1230,              ,                ,               ,     11106,        1229,      10007
 1231,              ,                ,               ,     11126,        1230,      11010
 1232,              ,                ,               ,     11127,        1231,      11010
 1233,              ,                ,               ,     11140,        1232,      10009
 1234,              ,                ,               ,     11139,        1233,      10009
 1235,              ,                ,               ,     11143,        1234,      10008
 1236,              ,                ,               ,     11160,        1235,      10008
 1237,              ,                ,               ,     11178,        1236,      11009
 1238,              ,                ,               ,     11185,        1237,      10009
 1239,              ,                ,               ,     11180,        1238,      10008
 1240,              ,                ,               ,     11174,        1239,      10009
 1241,              ,                ,               ,     11199,        1240,      11009
 1242,              ,                ,               ,     11232,        1241,      10009
 1243,              ,                ,               ,     11233,        1242,      10008
 1244,              ,                ,               ,     11240,        1243,      10009
 1245,              ,                ,               ,     11245,        1244,      10008
 1246,              ,                ,               ,     11275,        1245,      10009
 1247,              ,                ,               ,     11269,        1246,      10009
 1248,              ,                ,               ,     11325,        1247,      11009
 1249,              ,                ,               ,     11328,        1248,      12010
 1250,              ,                ,               ,     11327,        1249,      10009
 1251,              ,                ,               ,     11327,        1250,      11009
 1252,              ,                ,               ,     11340,        1251,      11009
 1253,              ,                ,               ,     11357,        1252,      10009
 1254,              ,                ,               ,     11340,        1253,      10008
 1255,              ,                ,               ,     11370,        1254,      11010
 1256,              ,                ,               ,     11357,        1255,      10008
 1257,              ,                ,               ,     11380,        1256,      11009
 1258,              ,                ,               ,     11393,        1257,      11009
 1259,              ,                ,               ,     11383,        1258,      10009
 1260,              ,                ,               ,     11400,        1259,      10008
 1261,              ,                ,               ,     11423,        1260,      10009
 1262,              ,                ,               ,     11426,        1261,      10009
 1263,              ,                ,               ,     11450,        1262,      11010
 1264,              ,                ,               ,     11415,        1263,      11009
 1265,              ,                ,               ,     11427,        1264,      10009
 1266,              ,                ,               ,     11424,        1265,      11009
 1267,              ,                ,               ,     11473,        1266,      11010
 1268,              ,                ,               ,     11496,        1267,      11009
 1269,              ,                ,               ,     11491,        1268,      11010
 1270,              ,                ,               ,     11494,        1269,      10009
 1271,              ,                ,               ,     11506,        1270,      12010
 1272,              ,                ,               ,     11535,        1271,      11010
 1273,              ,                ,               ,     11552,        1272,      11009
 1274,              ,                ,               ,     11563,        1273,      12011
 1275,              ,                ,               ,     11541,        1274,      11009
 1276,              ,                ,               ,     11554,        1275,      11009
 1277,              ,                ,               ,     11581,        1276,      11010
 1278,              ,                ,               ,     11609,        1277,      11010
 1279,              ,                ,               ,     11608,        1278,      10008
 1280,              ,                ,               ,     11642,        1279,      11009
 1281,              ,                ,               ,     11653,        1280,      11010
 1282,              ,                ,               ,     11637,        1281,      11010
 1283,              ,                ,               ,     11658,        1282,      11010
 1284,              ,                ,               ,     11699,        1283,      11009
 1285,              ,                ,               ,     11705,        1284,      12010
 1286,              ,                ,               ,     11703,        1285,      11009
 1287,              ,                ,               ,     11692,        1286,      11010
 1288,              ,                ,               ,     11701,        1287,      10009
 1289,              ,                ,               ,     11715,        1288,      11009
 1290,              ,                ,               ,     11706,        1289,      11009
 1291,              ,                ,               ,     11726,        1290,      11009
 1292,              ,                ,               ,     11763,        1291,      10009
 1293,              ,                ,               ,     11759,        1292,      10009
 1294,              ,                ,               ,     11780,        1293,      10009
 1295,              ,                ,               ,     11795,        1294,      11009
 1296,              ,                ,               ,     11784,        1295,      11009
 1297,              ,                ,               ,     11792,        1296,      10009
 1298,              ,                ,               ,     11801,        1297,      11009
 1299,              ,                ,               ,     11814,        1298,      11010
 1300,              ,                ,               ,     11841,        1299,      11009
 1301,              ,                ,               ,     11849,        1300,      11009
 1302,              ,                ,               ,     11852,        1301,      10009
 1303,              ,                ,               ,     11855,        1302,      11009
 1304,              ,                ,               ,     11871,        1303,      11010
 1305,              ,                ,               ,     11895,        1304,      11009
 1306,              ,                ,               ,     11923,        1305,      11009
 1307,              ,                ,               ,     11922,        1306,      11010
 1308,              ,                ,               ,     11933,        1307,      10009
 1309,              ,                ,               ,     11934,        1308,      11009
 1310,              ,                ,               ,     11970,        1309,      11010
 1311,              ,                ,               ,     11973,        1310,      11009
 1312,              ,                ,               ,     11976,        1311,      11010
 1313,              ,                ,               ,     11986,        1312,      11009
 1314,              ,                ,               ,     11973,        1313,      11009
 1315,              ,                ,               ,     11974,        1314,      12010
 1316,              ,                ,               ,     11998,        1315,      14012
 1317,              ,                ,               ,     12009,        1316,      11009
 1318,              ,                ,               ,     12009,        1317,      11010
 1319,              ,                ,               ,     12021,        1318,      10009
 1320,              ,                ,               ,     12039,        1319,      11010
 1321,              ,                ,               ,     12051,        1320,      11010
 1322,              ,                ,               ,     12060,        1321,      11009
 1323,              ,                ,               ,     12063,        1322,      11010
 1324,              ,                ,               ,     12089,        1323,      11010
 1325,              ,                ,               ,     12110,        1324,      11009
 1326,              ,                ,               ,     12092,        1325,      11009
 1327,              ,                ,               ,     12102,        1326,      11009
 1328,              ,                ,               ,     12103,        1327,      11009
 1329,              ,                ,               ,     12120,        1328,      12010
 1330,              ,                ,               ,     12162,        1329,      11010
 1331,              ,                ,               ,     12179,        1330,      11010
 1332,              ,                ,               ,     12151,        1331,      11009
 1333,              ,                ,               ,     12161,        1332,      11010
 1334,              ,                ,               ,     12196,        1333,      11009
 1335,              ,                ,               ,     12216,        1334,      11009
