   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 811,              ,                ,               ,      6844,        7897,      15650
 812,              ,                ,               ,      6837,        7908,      15632
 813,              ,                ,               ,      6846,        7919,      15621
 814,              ,                ,               ,      6840,        7930,          0
 815,              ,                ,               ,      6851,        7941,      15624
 816,              ,                ,               ,      6877,        7952,      15625
 817,              ,                ,               ,      6888,        7963,      15624
 818,              ,                ,               ,      6906,        7974,        995
 819,              ,                ,               ,      6916,        7985,      17863
 820,              ,                ,               ,      6914,        7996,      15263
 821,              ,                ,               ,      6922,        8007,      17893
 822,              ,                ,               ,      6927,        8018,      28549
 823,              ,                ,               ,      6913,        8029,       8043
 824,              ,                ,               ,      6956,        8040,      10082
 825,              ,                ,               ,      6960,        8051,      15642
 826,              ,                ,               ,      6996,        8062,      16677
 827,              ,                ,               ,      6996,        8073,      15651
 828,              ,                ,               ,      6980,        8084,          0
 829,              ,                ,               ,      7008,        8095,      34045
 830,              ,                ,               ,      7012,        8106,          0
 831,              ,                ,               ,      6981,        8117,        999
 832,              ,                ,               ,      7026,        8128,      17335
 833,              ,                ,               ,      7034,        8139,      15686
 834,              ,                ,               ,      7049,        8150,      15623
 835,              ,                ,               ,      7061,        8161,          0
 836,              ,                ,               ,      7062,        8172,      40718
 837,              ,                ,               ,      7080,        8183,      15627
 838,              ,                ,               ,      7094,        8194,      19236
 839,              ,                ,               ,      7097,        8205,      15557
 840,              ,                ,               ,      7103,        8216,       9778
 841,              ,                ,               ,      7124,        8227,      16655
 842,              ,                ,               ,      7137,        8238,          0
 843,              ,                ,               ,      7155,        8249,      15625
 844,              ,                ,               ,      7169,        8260,      15625
 845,              ,                ,               ,      7184,        8271,      15627
 846,              ,                ,               ,      7172,        8282,          0
 847,              ,                ,               ,      7153,        8293,      15624
 848,              ,                ,               ,      7187,        8304,      15624
 849,              ,                ,               ,      7196,        8315,          0
 850,              ,                ,               ,      7203,        8326,      15625
 851,              ,                ,               ,      7229,        8337,      15625
 852,              ,                ,               ,      7213,        8348,      17108
 853,              ,                ,               ,      7227,        8359,          0
 854,              ,                ,               ,      7246,        8370,      17491
 855,              ,                ,               ,      7267,        8381,      15641
 856,              ,                ,               ,      7249,        8392,          0
 857,              ,                ,               ,      7259,        8403,      32606
 858,              ,                ,               ,      7279,        8414,      25327
 859,              ,                ,               ,      7296,        8425,      11896
 860,              ,                ,               ,      7305,        8436,       6692
 861,              ,                ,               ,      7303,        8447,      15047
 862,              ,                ,               ,      7318,        8458,       7383
 863,              ,                ,               ,      7322,        8469,      15091
 864,              ,                ,               ,      7370,        8480,       9443
 865,              ,                ,               ,      7379,        8491,      13131
 866,              ,                ,               ,      7376,        8502,      15104
 867,              ,                ,               ,      7407,        8513,      16546
 868,              ,                ,               ,      7391,        8524,      13574
 869,              ,                ,               ,      7413,        8535,      15083
 870,              ,                ,               ,      7414,        8546,      15066
 871,              ,                ,               ,      7416,        8557,       8746
 872,              ,                ,               ,      7428,        8568,      13834
 873,              ,                ,               ,      7434,        8579,      15721
 874,              ,                ,               ,      7448,        8590,      20639
 875,              ,                ,               ,      7457,        8601,      11563
 876,              ,                ,               ,      7469,        8612,      11995
 877,              ,                ,               ,      7483,        8623,      13103
 878,              ,                ,               ,      7485,        8634,      16069
 879,              ,                ,               ,      7491,        8645,      15122
 880,              ,                ,               ,      7503,        8656,      20505
 881,              ,                ,               ,      7516,        8667,      23048
 882,              ,                ,               ,      7536,        8678,      16240
 883,              ,                ,               ,      7546,        8689,      15084
 884,              ,                ,               ,      7537,        8700,      14679
 885,              ,                ,               ,      7554,        8711,      20874
 886,              ,                ,               ,      7547,        8722,      15174
 887,              ,                ,               ,      7547,        8733,      19119
 888,              ,                ,               ,      7567,        8744,      25653
 889,              ,                ,               ,      7566,        8755,      16678
 890,              ,                ,               ,      7585,        8766,      14915
 891,              ,                ,               ,      7594,        8777,      18063
 892,              ,                ,               ,      7612,        8788,      22835
 893,              ,                ,               ,      7644,        8799,      16413
 894,              ,                ,               ,      7637,        8810,      15058
 895,              ,                ,               ,      7637,        8821,      13537
 896,              ,                ,               ,      7673,        8832,      23369
 897,              ,                ,               ,      7683,        8843,      15315
 898,              ,                ,               ,      7680,        8854,      17200
 899,              ,                ,               ,      7702,        8865,      14974
 900,              ,                ,               ,      7697,        8876,      15081
 901,              ,                ,               ,      7710,        8887,      17158
 902,              ,                ,               ,      7717,        8898,      22981
 903,              ,                ,               ,      7734,        8909,      14152
 904,              ,                ,               ,      7729,        8920,      22158
 905,              ,                ,               ,      7733,        8931,      31478
 906,              ,                ,               ,      7755,        8942,      22367
 907,              ,                ,               ,      7771,        8953,      14086
 908,              ,                ,               ,      7780,        8964,      14088
 909,              ,                ,               ,      7793,        8975,      20551
 910,              ,                ,               ,      7800,        8986,      15057
 911,              ,                ,               ,      7836,        8997,      14089
 912,              ,                ,               ,      7811,        9008,      21908
 913,              ,                ,               ,      7830,        9019,      29106
 914,              ,                ,               ,      7836,        9030,      22636
 915,              ,                ,               ,      7852,        9041,      24598
 916,              ,                ,               ,      7853,        9052,      20695
 917,              ,                ,               ,      7870,        9063,      15424
 918,              ,                ,               ,      7863,        9074,      29847
 919,              ,                ,               ,      7895,        9085,      21096
 920,              ,                ,               ,      7912,        9096,      14763
 921,              ,                ,               ,      7933,        9107,      16261
 922,              ,                ,               ,      7939,        9118,      14303
 923,              ,                ,               ,      7943,        9129,      15872
 924,              ,                ,               ,      7938,        9140,      25688
 925,              ,                ,               ,      7956,        9151,      38992
 926,              ,                ,               ,      7966,        9162,      28800
 927,              ,                ,               ,      7976,        9173,      94552
 928,              ,                ,               ,      7982,        9184,      44432
